Seller Sku ID,Offer Id,On Hand Quantity,Reserved Quantity,Inventory Count,Product Name,Walmart SKU ID,Ship Node ID,Ship Node Name
TIRE-170064004,9BA43820F0C43E8DA51B7CAB7DE337DB,0.0,0.0,0.0,Cooper Discoverer ST Maxx 245/75R16 All Terrain Tires,2X00XRSCFHLK,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17738NXK,7B5ED89118FF3B7798F1082629ED1D20,0.0,0.0,0.0,Nexen Winguard Sport 2 225/40R19 Winter Tires,4II04EM9VRNQ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18578NXK,9885389A433433B28CFC4739479031A4,0.0,0.0,0.0,Nexen Nfera Supreme 205/45R17 All Season Tires,35QU30DFQY8Z,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-160079017,D8BD956DB9AC34F482A4D66DDE83EBB1,0.0,0.0,0.0,Cooper Zeon RS3-G1 205/50R17 Summer Tires,6ZZX843HORNM,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-166502021,44FF17DD0D6E30798966B5274BFC6A81,0.0,0.0,0.0,Cooper Procontrol 275/55R20 All Season Tires,476SYW2EKSQU,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-166481021,5D50ABBEAA61358FBA30EEF7BB1A8B5B,0.0,0.0,0.0,Cooper Procontrol 235/55R19 All Season Tires,1TVFY417XP90,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-14114NXK,B3C9A4A32CC0377EA3ABF02A07A30839,0.0,0.0,0.0,Nexen Nfera SU1 275/40R20 Summer Tires,1I1UCQXHDHRP,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18944NXK,87CD78581D663CD095F8E9CD2CFADA0B,0.0,0.0,0.0,Nexen Roadian MTX RM7 305/65R17 All Terrain Tires,47MZUE5YVV9Z,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E1071,6E8F55875E8D334DB856333500E41701,0.0,0.0,0.0,Ovation Vi-388 245/45R19 All Season Tires,3YXWUC3SLVW4,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
160068017,F26A31E8E53E3FE2A7383E5B1EEF46C7,0.0,0.0,0.0,Cooper Zeon RS3-G1 235/50R17,260O1PX9WLAY,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E6009,1CE5953637983BB393BEED332E3B0834,0.0,0.0,0.0,Ovation Vi-286HT 245/70R17 All Season Tires,71Y1GRX1BRPC,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17951NXK,1BA42119D53638B49B1AF3212AA0FEBF,0.0,0.0,0.0,Nexen Roadian Htx 2 LT All-Weather 275/70R18 Winter Tires,4ZIL3FK2EG36,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18231NXK,7FD6AD74E1C534938A646EB7D728E7D7,0.0,0.0,0.0,Nexen Nfera Supreme 235/65R17 All Season Tires,33QP8AHK95X5,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17417NXK,F6431AF2D1933CD8BDC15FB723C866CF,0.0,0.0,0.0,Nexen Roadian Htx 2 LT All-Weather 225/75R16 All Season Tires,1MN36ANDMCYM,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E3015,D3E4AD94E9AC37DFAE20EBC6979B87CF,0.0,0.0,0.0,Ovation Vi-386HP 255/45R20 All Season Tires,3QQOGCI1IH42,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-AP18555015HWTRA02,4E67AF18D1FF35149D58500004256CC5,0.0,0.0,0.0,Vredestein Wintrac 185/55R15 Winter Winter Tires,1MGX79QOAV0I,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-170179005,C31DE3CE38E93C29879B2E1B1EEFBE87,0.0,0.0,0.0,Cooper Discoverer Snow Claw LT 235/80R17 Winter Tires,23V43WGV111P,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E3039,BFAE724C3F663716970AA93DFF2E8B56,0.0,0.0,0.0,Ovation W-686 Ecovision 235/45R18 Winter Tires,297F6WYDG6GO,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB5027,E883E3EE34DC36E0B060DAA913833EE5,0.0,0.0,0.0,Maxtrek Trek M900 Ice 265/60R18 Winter Tires,5EH7AINRP8RD,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15155NXK,609D00137C673DD5A3E72BB1B876ECD2,0.0,0.0,0.0,Nexen Aria AH7 215/60R17 All Season Tires,1Y5Z3V7XKDCK,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB5054,A3CF5A61D39B36A496B7DD2C6D11AC40,0.0,0.0,0.0,Maxtrek Maximus M1 255/45R18 All Season Tires,5U2HT9M3A5S7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
170280048,131DE2EA0C20330A99094D06764C3881,0.0,0.0,0.0,Cooper Discoverer Stronghold All-Weather 285/70R17 Winter Tires,6NROMD5NF5L1,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-14971NXK,E6CE2B6574153D3B84A2889031F7CD77,0.0,0.0,0.0,Nexen Npriz AH5 235/55R19 All Season Tires,1NGHMPADW1MD,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18271NXK,3CF049D49E11367C844A2B70A041035F,0.0,0.0,0.0,Nexen Nfera Supreme 235/40R19 All Season Tires,2DGM18AEIHBX,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166434021,EFBA00E8F674312FAC0932040DBCCFAC,0.0,0.0,0.0,Cooper Procontrol 205/65R16 All Season Tires,6JV6LJK6510I,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-166300007,A3CE6A981AA6319F9602344079305978,0.0,0.0,0.0,Cooper Discoverer Enduramax 225/55R18 All Season Tires,21XIOYIITN02,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-160136025,CFECF25DA9AB362E8F8CE404149CBDD6,0.0,0.0,0.0,Cooper Cobra Instinct 285/35R19 Summer Tires,593BUH4Q76W9,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
14893NXK,F52575EC5280323A9BF1134772EA97B5,0.0,0.0,0.0,Nexen Winguard Sport 2 225/55R19 Winter Tires,2Y8FOQ1HZU1D,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18064NXK,0A5C4568C8A33DFC941DA1C2A1C702E0,0.0,0.0,0.0,Nexen Roadian Htx 2 LT All-Weather 235/65R16 Winter Tires,5AOXNU6UBPS1,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV719,58F6E1C019BF31F584DF2893DE948F84,0.0,0.0,0.0,Minerva ECOSPEED2 SUV 315/35R21 All Season Tires,0X8MIXZ8FCIE,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-170111034,25BD274FF48E3FE3B2712773DCE7232B,0.0,0.0,0.0,Cooper Discoverer STT Pro 275/70R18 All Terrain Tires,0TW3BB41RN8J,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15007NXK,A30D33CEE8FE33CEBF9924C340C4D758,0.0,0.0,0.0,Nexen Npriz AH5 225/55R17 All Season Tires,5UHPFABI7BVQ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15219NXK,B9EBCE0D439A30648A13B5EB28AEA8C0,0.0,0.0,0.0,Nexen Npriz AH5 245/50R20 All Season Tires,38ZY9ZFLZ2LE,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-16108NXK,317DA67327EE3774BA96E749A1156FA8,0.0,0.0,0.0,Nexen Nblue 4SEASON 2 245/50R20 All Weather Tires,6OLQK9P2DZHJ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-13520NXK,8C564D9957613D1799FCFB8CF9B26AD9,0.0,0.0,0.0,Nexen Nfera SU1 275/40R19 Summer Tires,7K0BJKXI3IKP,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-170168035,D2652BC914DD30E0976E3AD239298A67,0.0,0.0,0.0,Cooper Evolution Mt 275/70R18 All Terrain Tires,33K6ST4OZKJB,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E1014,D1BAB37272B031EEBA45B41873C129A8,0.0,0.0,0.0,Ovation Vi-388 205/45R16 All Season Tires,6JDNCYZMLN3D,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18252NXK,5265E25CA7A63A44AC50DDAA67E6513D,0.0,0.0,0.0,Nexen Nfera Supreme 235/50R18 All Season Tires,3F0PIZZFOFZN,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
M1087L,205220560E023588875B39422E1928DC,0.0,0.0,0.0,Maxtrek Maximus M1 175/70R14 All Season Tires,658YC6JXU5KX,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15898NXK,2B490BC46579391896210A530871AB49,0.0,0.0,0.0,Nexen Roadian MTX RM7 295/70R18 All Terrain Tires,4U21BL5JGMJR,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17969NXK,D0BE3AD441AF3B11BC590D03DDF17468,0.0,0.0,0.0,Nexen Roadian Htx 2 All-Weather 255/55R20 Winter Tires,2ZGBG82YMSR8,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18577NXK,7985BE70E35E3D699995B13F7B5D0B8E,0.0,0.0,0.0,Nexen Nfera Supreme 215/60R16 All Season Tires,2TOFS52V8Q6U,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-14976NXK,34E8CDEE111A319EB0C0DA956FF28529,0.0,0.0,0.0,Nexen Npriz AH5 235/65R17 All Season Tires,447T6PP74Y07,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E1027,4F3B42C1D8713C9CB7EC17A88FA99EFF,0.0,0.0,0.0,Ovation Vi-388 205/50R17 All Season Tires,2SRMG8NEMU89,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-10888NXK,DD0B5B0177243F319CFAF377EED58906,0.0,0.0,0.0,Nexen Winguard Winspike 3 225/55R18 Winter Tires,30535E56WO87,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-160007024,994FC3B637A936F385B1108B7C408915,0.0,0.0,0.0,Cooper Cobra Radial GT 295/50R15 Summer Tires,61NX8Z470FWP,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
10525NXK,4084D596C1D63C339D1B76B38E761327,0.0,0.0,0.0,Nexen Roadian ATX 3PMS 215/70R16 Winter Tires,170J32YXAPVN,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18943NXK,03F8848AF52C32B085B101F05CEA79D9,0.0,0.0,0.0,Nexen Roadian MTX 3713/r All Terrain Tires,6ORDLV6P80X3,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15478NXK,497344AE79E1321C99B5C5CEB8A246A8,0.0,0.0,0.0,Nexen Winguard Sport 2 235/45R19 Winter Tires,447KEW77KLUV,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV881,CF52660AE7BB367E8C9C62EBA53EC23A,0.0,0.0,0.0,Minerva F205 245/40R18 All Season Tires,7FYX71FJ73HG,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166263009,DEFBCE700FAD340CBA4B226F672E5A58,0.0,0.0,0.0,Cooper Endeavor Plus 225/60R17 All Weather Tires,4IH6WI8I3694,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E2055,25B179A0EBE83BF59DDDCCD293E2737D,0.0,0.0,0.0,Ovation W586 225/55R18 Winter Tires,26SAXS7YID8A,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV693,FFEA18566F8E3E59BAA88551303A88C2,0.0,0.0,0.0,Minerva F205 245/35R18 All Season Tires,3Z3IGDASI1DK,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18227NXK,7F9BAF001D3E304CAA3B627B22722E92,0.0,0.0,0.0,Nexen Nfera Supreme 265/45R20 All Season Tires,55FZ1PBIVUJT,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15342NXC,9238EC56FF70360B95603B3B3FDCE109,0.0,0.0,0.0,Nexen Nblue 4S 215/65R16 All Weather Tires,0S38U2XBIWU2,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-15157NXK,6962E307A5CC31779D085B34C5452CC6,0.0,0.0,0.0,Nexen Aria AH7 225/65R17 All Season Tires,3Z7XAQECH6C0,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17947NXK,F2F94881A03938EDB80208468A23E4F7,0.0,0.0,0.0,Nexen Roadian Htx 2 LT All-Weather 275/65R20 All Season Tires,2U07U9JXI0W9,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
201E2012,D53F76A8161E39B1A9AA13A75DA1A959,1.0,0.0,1.0,Ovation Vi-786 195/55R15 All Season Tires,3WR53L1GMXIS,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW901,0377B7C78C2F3248A3834F524BDE96A0,1.0,0.0,1.0,Minerva Eco Stud 175/65R15 Winter Tires,7CYHVP3GTEPC,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
AP23550020WWPRA02,85E95D3EDC0E3494848F80C6064660AA,1.0,0.0,1.0,Vredestein Wintrac Pro 235/50R20 Winter Tires,6208CE4XFAM4,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-166227007,9295A8A06C793F169EFDD55C3FD689EA,1.0,0.0,1.0,Cooper Discoverer Enduramax 235/70R16 Summer Tire Winter Tires,6ETG8DJA2H50,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166092008,05B4194C52163000BE9930D9F12F4D84,1.0,0.0,1.0,Cooper Endeavor 225/50R18 All Season Tires,458VNPE53GG9,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV887,94B8615C358B3249906FF556066C5F74,1.0,0.0,1.0,Minerva F205 245/40R20 All Season Tires,3ZHSTEIF647D,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
171285049,E96DD121CE343E7697FD5AFC212D9584,1.0,0.0,1.0,Cooper Discoverer Road Trail At All Weather 265/50R20 Winter Tires,198WUHRKLL92,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17050NXK,6F531E790B6339EF8183FFDFD0CD5A9E,1.0,0.0,1.0,Nexen Roadian GTX 215/60R17 All Weather Tires,38WIDPVOCZCY,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166236009,8E146B383E0B37AF9DFAA02B79DE38B5,1.0,0.0,1.0,Cooper Endeavor Plus 235/60R18 All Weather Tires,2FSL0BLGJ80X,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW987,1A0A431002D03FE7BB5B69A9A191DFA0,1.0,0.0,1.0,Minerva Eco Stud SUV 275/65R18 Winter Tires,24FJBEVT4E9T,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW992,1CF7DC810A2337BE89A9219288E72F5A,1.0,0.0,1.0,Minerva Eco Stud SUV 225/55R18 Winter Tires,39ULD4005V8I,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18579NXK,A289E9FE94B837D98CF81C64F4FF9F2B,1.0,0.0,1.0,Nexen Nfera Supreme 205/60R16 All Season Tires,350T3UDLHTME,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
162063002,DA407FAC80723241926E902A203D72EC,1.0,0.0,1.0,Starfire Wr 245/45R18 All Season Tires,5717WDLJXCKR,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
160019024,58A5740F141737D3B8C1590EBE9D84D5,1.0,0.0,1.0,Cooper Cobra Radial GT 275/60R15 Summer Tires,4VFN3PCH9MU8,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
170297048,2108675D10FC37E2B8BA64C50645ADEA,1.0,0.0,1.0,Cooper Discoverer Stronghold All-Weather 315/70R17 Winter Tires,71NNEYBB3TCZ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MH2056,8F875FE2E88433E586ACF220451422D5,1.0,0.0,1.0,Maxtrek Trek M7 205/60R15 Winter Tires,3LP5R955HJAA,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166024002,0A142003FA6330F6AD1EA7A931AF8BDC,1.0,0.0,1.0,Cooper CS5 Ultra Touring 255/60R19 All Season Tires,3RFPOUI3P7H4,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E3035,7203A5D527B03E269F42C4666EF399CE,1.0,0.0,1.0,Ovation W-686 Ecovision 215/75R15 Winter Tires,7IA39FZQ06KO,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166269009,09CB6B0AE0AB3EAD91369C8C17795D63,1.0,0.0,1.0,Cooper Endeavor Plus 265/70R17 All Weather Tires,46C8HUSXGCQG,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
TIRE-166293008,3964ABDD9F5C3D9EAF89414518B159EC,1.0,0.0,1.0,Cooper Endeavor 215/70R15 All-Season Tire All Season Tires,5ZZ3QGBOS0W7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
201E7018,2808CA29308E34D5829BC5844FC87799,1.0,0.0,1.0,Ovation Vi-686AT 245/70R16 All Season Tires,6G984FJ35NYB,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB140,31FDC4D4531F33E4BDA0BFE5B4FA36C0,1.0,0.0,1.0,Maxtrek Trek M900 Ice 185/65R14 Winter Tires,1R2LJEXGLJGG,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18120NXK,5DCC0D490C6E3BEAAF10B369B48302D3,1.0,0.0,1.0,Nexen Nfera Sport R 245/40R18 Summer Tires,2N2JYDRMUU89,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
11183NXK,F45DB378BE32313EB621513369106AF3,1.0,0.0,1.0,Nexen Winguard Winspike 3 265/65R17 Winter Tires,3YZ2X000YHPI,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
200E1073,147A927C6B473A979C664541EAA98FEB,1.0,0.0,1.0,Ovation Vi-388 205/50R15 All Season Tires,4X4B7WOBPRYF,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV573,56822688C49E37BC84729AAB98DF1A1E,1.0,0.0,1.0,Minerva F205 225/45R19 All Season Tires,1UV1IS2YHWO0,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV944,F376AC01DA4E3265A29E71F7DD04AC9A,1.0,0.0,1.0,Minerva 209 155/80R13 All Season Tires,53MNLUG2JYB6,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166186004,7E091C962A01375AAC4649810160315B,1.0,0.0,1.0,Cooper Discoverer True North 235/60R17 Winter Tires,7EFMQPWSK2X3,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV717,D61062BE5E03343C9CFC46F9A91F7CBC,1.0,0.0,1.0,Minerva ECOSPEED2 SUV 285/40R22 All Season Tires,3XJ1BYI4OAJC,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW395,84082105C73C35F1BF62D6F6F1A9D5CF,1.0,0.0,1.0,Minerva Frostrack UHP 225/45R17 Winter Tires,1SS63AAZAPE7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
166161006,09588CAC708136E8B0B1D3A79F5B2C16,1.0,0.0,1.0,Cooper Evolution Winter 235/50R18 Winter Tires,2QVYJ8XCQTT1,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
12722NXK,C906320074A03A6BB709FC2160AE9EE3,1.0,0.0,1.0,Nexen Nfera SU1 245/40R17 Summer Tires,7CJWZFC8KS5H,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E2029,53C18622938638ECB5C57E4CF48AA82C,1.0,0.0,1.0,Ovation W586 215/50R17 Winter Tires,31DPXINSIMXZ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
165002001,3ADB46A655AB37FA942DCCF6CAB37726,1.0,0.0,1.0,Starfire Solarus HT 245/60R18 All Season Tires,5DPRGI9HNEEO,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB6588,1F74571FD0493DE196DB4455171442B0,1.0,0.0,1.0,Maxtrek Sierra S6 285/50R20 All Season Tires,264WCTFUCWBT,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
171292050,7392849CC9213EE3A4868FE6D3805377,1.0,0.0,1.0,Cooper Discoverer Road Trail At All Weather 265/75R16 Winter Tires,2E7QZKLHB8G8,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV962,3598DAC9C2EC301DAC74F3DCDB3D3C0A,1.0,0.0,1.0,Minerva 209 165/65R15 All Season Tires,5QQJ0F7SEC3M,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV997,FC0BFDDD9B3A35D7BEF80398B7A9A761,1.0,0.0,1.0,Minerva F205 235/50R18 All Season Tires,36JWJOO7FJC9,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW016480,AA76C91B20F134099ED17E43EF0382C5,1.0,0.0,1.0,Minerva Frostrack HP 205/65R16 Winter Tires,6D54RGEXBGVA,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
17056NXK,7360808A6D6B3C82A7923F1E27BA40BB,1.0,0.0,1.0,Nexen Roadian GTX 255/60R18 All Weather Tires,54K2LO23XBQV,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E2039,DBCB46228AFF30649436D8F387FA2F8A,1.0,0.0,1.0,Ovation W586 175/60R15 Winter Tires,1CICL0HMBBBX,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18100NXK,5D24FDD780C53D2E9E37A129D63C35A9,1.0,0.0,1.0,Nexen Winguard Sport 2 265/60R18 Winter Tires,6S6T9A5M0VLY,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
AP27535022YWPRA02,4FA8B38A03A53AFF857B3B5488957223,1.0,0.0,1.0,Vredestein Wintrac Pro 275/35R22 Winter Tires,36QU1C5JM9W7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
18262NXK,D5339818F5F13943904569ACD17D651F,1.0,0.0,1.0,Nexen Nfera Supreme 245/40R20 All Season Tires,1W3HMNPA4JZA,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
14259NXK,5AA63B7F6FFC3019B748AC50C59F812F,1.0,0.0,1.0,Nexen Roadian ATX LT 3PMS 265/65R17 Winter Tires,2VBOR9T1URZ6,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E3023,B40D1A90343B3D08AF42B5890D8898F9,1.0,0.0,1.0,Ovation W-686 Ecovision 235/60R17 Winter Tires,19PBXRA7NM71,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
15242NXK,3AB0F20559EB30EB936F8189521CE1C8,1.0,0.0,1.0,Nexen Nfera Supreme 255/40R20 All Season Tires,4XSR211U3U51,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
10407NXK,3FE26597F80C3D89901D2C7F980EBDDB,1.0,0.0,1.0,Nexen Roadian GTX 275/55R20 All Weather Tires,3H557ZN6SIU9,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
AP22555018VWPPA02,EEC3FC93EF6238BA8DB78C891FA08709,1.0,0.0,1.0,Vredestein Wintrac Pro Plus 225/55R18 Winter Tires,21QK08J56NB5,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
162049002,457FE3F5C9B43B1999E783DB95B1695E,1.0,0.0,1.0,Starfire Wr 225/55R16 All Season Tires,2C7CHV8AZFPO,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV921,D0F4E812B63D36F6918BD82F899B89E2,1.0,0.0,1.0,Minerva ECOSPEED2 SUV 255/60R18 All Season Tires,2WJCRBDO5ETJ,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MH6599,A87D68D99DFD3F9DB916DD0E779A0E9A,1.0,0.0,1.0,Maxtrek Trek M7 Plus 255/40R20 Winter Tires,4B9D0LH5EL94,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB3339 / MB3374,E0128E1A58A0349E845F1816EAA99043,1.0,0.0,1.0,Maxtrek Maximus M2 215/65R16 All Season Tires,3P6TIZZ32BYW,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV864,95678762AF35310E92537D9AD30AEBE3,1.0,0.0,1.0,Minerva F205 195/45R15 All Season Tires,2EM3MHISI15Q,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MV978,712D1A6B30EC35C48385F2E608C1B25B,1.0,0.0,1.0,Minerva F205 205/55R17 All Season Tires,4WWG2M0CTBI0,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
162149007,610ED9F65CA5361287299B9E9F5ED88F,1.0,0.0,1.0,Starfire Rs-W 7.0 245/70R16 All Season Tires,17FX7NNFZG2Y,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
171265049,DE0B3E523A623ECDB8BF0F33E6D46E2F,1.0,0.0,1.0,Cooper Discoverer Road Trail At All Weather 225/75R16 Winter Tires,6L06VJHFTD5V,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MW015261,9EDF878B5C833FD38BCB920303B4FF50,1.0,0.0,1.0,Minerva S110 LT 185/70R14 Winter Tires,2W6R2I8PMXQW,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB6043,A7AD67BDBD5D37868F2B545FE12A0700,1.0,0.0,1.0,Maxtrek Maximus M1 275/35R19 All Season Tires,669Q3U49RRJ7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
300E2041,75D895D06DA83B9EA6AF625040B28430,1.0,0.0,1.0,Ovation W586 225/60R17 Winter Tires,68NO04RV2BUW,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MB3381,DD043460845A369EBB2562251F2DB596,1.0,0.0,1.0,Maxtrek Maximus M2 195/55R16 All Season Tires,7I8ZOMGLE5XL,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MH5031,B00F2F4F3DDE3E32B4B7D7A99A07F3FF,1.0,0.0,1.0,Maxtrek Trek M7 245/45R18 Winter Tires,4J2G4BAXUWO7,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
15459NXK,059D1B0BE1043ACF8822A760E0C210AB,1.0,0.0,1.0,Nexen Roadian HP 295/45R20 All Season Tires,5UHG3ECSXRBC,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
MH2170,C6706474E21C388B9A96B6A0F452442E,1.0,0.0,1.0,Maxtrek Mud Trac 235/75R15 All Season Tires,5TKXBFVUSPWK,10002930522,Groupe de Commerce Intercontinental Inc. - 10002930522 - MP
